path	translation	split
common_voice_mn_18629340.mp3	He observed the thieves were scared of something.	dev
common_voice_mn_18629341.mp3	Baljinnyam wanted to get out of this house as soon as possible.	test_dup
common_voice_mn_18629342.mp3	We will bring him back after asking this guy a few questions.	test_dup
common_voice_mn_18629373.mp3	There were two convenient tables prepared in a row in that room.	dev
common_voice_mn_18629374.mp3	Around ten o'clock, kids waked us up.	test_dup
common_voice_mn_18629375.mp3	Bat did not ask about anything and turned off the light to go to bed.	dev_covost
common_voice_mn_18629377.mp3	If I write, I would describe a prettier girl than him.	dev
common_voice_mn_18629378.mp3	In the end, they decided to have a war with me.	dev
common_voice_mn_18629393.mp3	When I felt like visiting Mr. Ulzii and went to their place, I saw Saran was laying on the bed.	dev
common_voice_mn_18629394.mp3	Do you want to be promoted instead?	dev
common_voice_mn_18629395.mp3	Maria quit her job and came to Warsaw to live with her father.	dev
common_voice_mn_18629396.mp3	This was the secret with elephant.	test_dup
common_voice_mn_18629397.mp3	When I think about it, my heart is melting and heartbeat is increasing.	dev_covost
common_voice_mn_18629423.mp3	Train station was crowded with passengers.	dev
common_voice_mn_18629424.mp3	Mongolians offer new year’s greetings with a tie, a hat and a nicely worn deel.	dev
common_voice_mn_18629425.mp3	I have no other idea.	dev
common_voice_mn_18629426.mp3	Don’t ask me something I don’t know.	dev
common_voice_mn_18629427.mp3	Please stay strong Sainaa.	test_dup
common_voice_mn_18629468.mp3	By now I haven’t scheduled a date or made a plan for the work to do, my friend.	dev
common_voice_mn_18629469.mp3	Shouted again by saying, did you drink alcohol.	dev
common_voice_mn_18629470.mp3	Bolor Duran” will not only help you write correct but also save your time.	dev
common_voice_mn_18629471.mp3	So my poor little son was going to search the missing rocks in the snow.	test_dup
common_voice_mn_18629472.mp3	During this time, the ice of water inside the bottle used to become thick.	test_dup
common_voice_mn_18629503.mp3	He is the master of equestrian sports.	dev
common_voice_mn_18629507.mp3	No one dies from smoking a box of cigarettes.	dev
common_voice_mn_18629514.mp3	Do you know I am also human?	test_dup
common_voice_mn_18629516.mp3	I have sold the clothing that I made on the internet and people loved it when I opened specific online page for that.	test_dup
common_voice_mn_18629517.mp3	Wise saying tells that “person who doesn’t know ritual doesn’t affect anything.	test_dup
common_voice_mn_18629528.mp3	When the Tsermaa was coming out of the office, Samdan run to her.	dev
common_voice_mn_18629529.mp3	Did they take her home?	test_dup
common_voice_mn_18629530.mp3	The main difference of Sajava religion is red color compared to the other hats of Khulug.	dev
common_voice_mn_18629531.mp3	How come he is promoted to this high status position, when the way he is seem like this.	dev
common_voice_mn_18629532.mp3	The night is not yet, its early now.	dev
common_voice_mn_18655958.mp3	But I will stay and work here for two years, to show them who I am.	test_dup
common_voice_mn_18655959.mp3	The young man, who was listening people talking, frowned after noticing the lama’s feared look.	dev
common_voice_mn_18655960.mp3	But there was no bird around the nest I have built.	dev
common_voice_mn_18655961.mp3	I knew that everything will be changed soon.	test_dup
common_voice_mn_18655962.mp3	They said I am trying to surprise my family.	dev
common_voice_mn_18655963.mp3	There is no need of major forces to distract the unity.	dev
common_voice_mn_18655964.mp3	If you always follow them, they will try to make you kneel.	dev
common_voice_mn_18655965.mp3	In the January court, they got sentenced for hired an assassin on Kirov.	dev
common_voice_mn_18655966.mp3	Of course it’s hard to compare the light coming from cricket to the light of master monk’s lamp.	dev_covost
common_voice_mn_18655967.mp3	We needed to build not only a house for winter quarters, also a shed for cattle.	dev
common_voice_mn_18655968.mp3	He told them to study more since they don't have enough experience and practice.	dev
common_voice_mn_18655969.mp3	For the purpose, should I still keep the Nicolas?	dev_covost
common_voice_mn_18655970.mp3	Number of children took their road to make sure everything.	test_dup
common_voice_mn_18655971.mp3	My fifth album includes song, given by Yeshiki.	dev
common_voice_mn_18655972.mp3	That guy came out of from the Beam street and followed them.	test_dup
common_voice_mn_18655981.mp3	When we discuss all together it’s not wrong.	dev
common_voice_mn_18655984.mp3	Maam collected the sheep and went into her home.	dev
common_voice_mn_18655985.mp3	At that time Paris was the center of the world.	dev
common_voice_mn_18655986.mp3	We always move around and nature is our home where we sleep on the ground.	dev
common_voice_mn_18655987.mp3	Soviet army with many soldiers and lots of technical tools were in Mongolia.	test_dup
common_voice_mn_18655998.mp3	I said I will turn them into like this antelope. Then they backed off with their hand raised.	dev
common_voice_mn_18655999.mp3	They started to teach how to read and write in Polish to village kids that live near.	dev
common_voice_mn_18656000.mp3	When reaching the city center, smoke is arising more and more, becoming dangerous for us.	dev
common_voice_mn_18656001.mp3	Alright teacher then what proof do you have?	dev
common_voice_mn_18656002.mp3	Promise me not to talk about this conspiracy.	test_dup
common_voice_mn_18656013.mp3	I gave my blood, sweat and tears to this factory for several months, without any payment.	dev
common_voice_mn_18656014.mp3	He sighed and started writing.	dev
common_voice_mn_18656015.mp3	At the end of the ceremony, it became too many that I was not able to calculate again” ”said.	dev
common_voice_mn_18656016.mp3	I think communication is the foundation of everything.	test_dup
common_voice_mn_18656017.mp3	The answer to this question is already out.	dev
common_voice_mn_18656043.mp3	The good looking old came out of that new house with two young men.	dev
common_voice_mn_18656044.mp3	This time they also didn't think about they could get hurt from what they said.	dev
common_voice_mn_18656045.mp3	You will enter only for a few seconds.	test_dup
common_voice_mn_18656046.mp3	This kind of system works well in not very centered but on federation level.	dev
common_voice_mn_18656047.mp3	The writer wished that even if her hair had this flower.	test_dup
common_voice_mn_18656063.mp3	Melone’s wish came true, when one good morning, he arrived at renowned scientists laboratory in Paris.	dev
common_voice_mn_18656064.mp3	There was no harm to his eye.	dev
common_voice_mn_18656065.mp3	We won't receive delayed and incomplete materials, also we won't return the files we received.	dev
common_voice_mn_18656066.mp3	Marriage brought Maria new responsibilities and duties besides her work tasks.	dev_covost
common_voice_mn_18656067.mp3	How virtuous are you?	test_dup
common_voice_mn_18656073.mp3	Debt can destroy the lives of the poor and even the strongest ones too.	dev_covost
common_voice_mn_18656074.mp3	When I said finally I took you from them then Khulan got shy and looked down.	test_dup
common_voice_mn_18656075.mp3	John saw that Martha was waiting for him in front of the door.	dev
common_voice_mn_18656076.mp3	The stadiums and sports halls which were built for the Olympics in Rio De Janeiro has abandoned already.	test_dup
common_voice_mn_18656077.mp3	You have permission to use.	dev_covost
common_voice_mn_18656083.mp3	My father raised me in this mentality when I was young.	dev_covost
common_voice_mn_18656084.mp3	And then on this situation, the hard work of a house wife will not disappear completely.	test_dup
common_voice_mn_18656085.mp3	The full rights open this kind of opportunity.	dev
common_voice_mn_18656086.mp3	The coach decided Miguel didn’t jump on purpose and placed him in the seventh place.	dev
common_voice_mn_18656087.mp3	Probably statues have a destiny too like humans.	dev
common_voice_mn_18656088.mp3	But then, all of these signs became more clear on the current situation of Mongolia.	dev
common_voice_mn_18656089.mp3	It is rare to find someone who is so generous as your teacher.	dev
common_voice_mn_18656090.mp3	I hope the principal didn’t beat him.	dev
common_voice_mn_18656091.mp3	From this we can see that identification can be counted and recited.	test_dup
common_voice_mn_18656092.mp3	The life of hackers who have waited for many years has changed a lot during this time.	dev
common_voice_mn_18656093.mp3	In many countries, the plastic bag usage is prohibited.	test_dup
common_voice_mn_18656094.mp3	All parts of the radiation shows the layout structure of the object.	dev
common_voice_mn_18656095.mp3	I am very happy that you two came all the way to here.	dev
common_voice_mn_18656096.mp3	I went into the guestroom and he went to my room.	dev
common_voice_mn_18656097.mp3	Everybody scold and ignore him, so he is wandering around in the dining room with grumpy face.	dev
common_voice_mn_18656103.mp3	I hold a wooden shovel and dry the rice by rolling it.	dev_covost
common_voice_mn_18656105.mp3	The success of the church activity depends on the connection between those officials.	test_dup
common_voice_mn_18656106.mp3	I will not give a chance to be friends with anyone else.	dev
common_voice_mn_18656107.mp3	This is one sunny day in the middle of August.	dev
common_voice_mn_18656119.mp3	If you look closely, he was with his driver only.	test_dup
common_voice_mn_18656120.mp3	Gravity law is the law of physics.	dev
common_voice_mn_18656121.mp3	This task was huge revolution for The Communication sector.	test_dup
common_voice_mn_18656122.mp3	The golden colored god was appearing blurry in the light of the oil lamp.	dev
common_voice_mn_18656133.mp3	But since then many things happened.	dev_covost
common_voice_mn_18656134.mp3	Today is the soldier's celebration day.	dev
common_voice_mn_18656135.mp3	He used to work until 3 am in the morning, and sleep for only 4 hours then go to school.	test_dup
common_voice_mn_18656136.mp3	There was no guard outside of the castle.	dev
common_voice_mn_18656137.mp3	The warrior friends whom fought together in the old days.	dev
common_voice_mn_18656150.mp3	His tongue wasn’t even moving when asked.	dev
common_voice_mn_18656151.mp3	I don’t want to go to any date.	dev
common_voice_mn_18656152.mp3	Don’t chase over things that won’t be fulfilled.	dev
common_voice_mn_18656153.mp3	We always complete this kind of job together.	dev_covost
common_voice_mn_18656154.mp3	This is second card, he said.	test_dup
common_voice_mn_18656165.mp3	Only the losers will do this.	dev
